0.98692,0.99365,0.99594,0.99617,0.99617,0.99621,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622,0.99622
0.96681,0.99336,0.99363,0.99563,0.99579,0.99588,0.99596,0.99597,0.99599,0.99603,0.99603,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605,0.99605
0.97645,0.99596,0.99752,0.99796,0.99823,0.99851,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856,0.99856
0.98115,0.99437,0.99478,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512,0.99512
0.98029,0.99403,0.99453,0.99502,0.99512,0.99513,0.99513,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514,0.99514
0.98404,0.99215,0.99468,0.99506,0.99549,0.99663,0.99681,0.99685,0.99701,0.9971,0.99713,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714,0.99714
0.98793,0.99094,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917,0.9917
0.98153,0.99243,0.99283,0.99284,0.99296,0.993,0.99301,0.99305,0.99307,0.99309,0.9931,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316,0.99316
0.978,0.99424,0.99515,0.99551,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555,0.99555
0.98429,0.99066,0.99395,0.99411,0.99412,0.99413,0.99413,0.99413,0.99413,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431,0.99431
0.98106,0.99341,0.99433,0.99501,0.99513,0.9952,0.99527,0.99529,0.9953,0.99531,0.99531,0.99532,0.99532,0.99532,0.99532,0.99532,0.99532,0.99533,0.99533,0.99533,0.99533,0.99533,0.99533,0.99533,0.99533,0.99533,0.99533,0.99534,0.99534,0.99534,0.99534,0.99534,0.99534,0.99534,0.99534,0.99534,0.99534,0.99535,0.99535,0.99535,0.99535,0.99536,0.99536,0.99536,0.99536,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537,0.99537
0.98874,0.99308,0.9933,0.99334,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335,0.99335
0.98847,0.99445,0.9945,0.99484,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507,0.99507
0.98594,0.99508,0.99564,0.99569,0.99571,0.99573,0.99573,0.99573,0.99573,0.99573,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574,0.99574
0.98929,0.99571,0.99667,0.99679,0.99699,0.99729,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731,0.99731
