Mean_Nx,Mean_Ny,Mean_Nz,Mean_Curvature,AABB_Width,AABB_Height,AABB_Depth,OBB_Width,OBB_Height,OBB_Depth,Major_Axis_Horizontal,Major_Axis_Vertical,Target
1.255270720394085493e-01,1.165928596513529127e-02,5.031246974704934871e-01,1.661758723933463855e-02,3.635742217302322388e-01,1.592781841754913330e-01,1.840000152587890625e-01,4.006666855380697223e-01,2.493095304400807788e-01,3.162727983037115775e-01,4.006666855380697223e-01,2.493095304400807788e-01,3.000000000000000000e+00
1.310459217678373312e-01,7.351349403466004174e-04,5.241546236973817496e-01,1.848787106697634755e-02,3.643650412559509277e-01,1.593966633081436157e-01,1.859999895095825195e-01,3.949880865259141061e-01,2.363421503213656016e-01,2.965014771005191063e-01,3.949880865259141061e-01,2.363421503213656016e-01,3.000000000000000000e+00
1.310714203050850069e-01,7.068434339890924609e-04,5.240734352198189727e-01,1.848843658737087808e-02,3.643650412559509277e-01,1.593966633081436157e-01,1.859999895095825195e-01,3.949880865259138285e-01,2.363421503213661290e-01,2.965014771005187733e-01,3.949880865259138285e-01,2.363421503213661290e-01,3.000000000000000000e+00
2.349949746884071392e-02,1.492046789324909806e-01,4.778924114357013253e-01,1.487242134534537234e-02,3.819018751382827759e-01,1.574257612228393555e-01,1.770000159740447998e-01,4.087303193612276120e-01,2.626832291281361309e-01,2.964314007199432832e-01,4.087303193612276120e-01,2.626832291281361309e-01,3.000000000000000000e+00
2.799116302826063982e-02,1.448751215797790537e-01,4.489280081275766054e-01,1.525764494456045665e-02,3.826726078987121582e-01,1.656186878681182861e-01,1.800000369548797607e-01,4.069639187202538366e-01,2.690047436761833222e-01,2.911130324066113495e-01,4.069639187202538366e-01,2.690047436761833222e-01,3.000000000000000000e+00
2.856152386239192709e-02,1.162816684187062688e-01,5.186744082817221768e-01,1.519732798644305577e-02,3.830163925886154175e-01,1.656186878681182861e-01,1.760000288486480713e-01,4.104108344498470506e-01,2.848727972845419565e-01,2.950977217593088175e-01,4.104108344498470506e-01,2.848727972845419565e-01,3.000000000000000000e+00
3.647107461358575775e-02,1.087349358349186113e-01,5.000623334237963569e-01,1.539273208274084641e-02,3.833249956369400024e-01,1.644439548254013062e-01,1.760000288486480713e-01,4.079927270479987156e-01,2.745259675758985329e-01,2.975961079703051126e-01,4.079927270479987156e-01,2.745259675758985329e-01,3.000000000000000000e+00
3.607836603582501717e-02,1.044351034597873762e-01,5.485754637654867150e-01,1.700273436978628691e-02,3.833249956369400024e-01,1.656186878681182861e-01,1.820000112056732178e-01,4.007823639658987247e-01,3.043574865570461974e-01,2.817167745380247945e-01,4.007823639658987247e-01,2.817167745380247945e-01,3.000000000000000000e+00
3.086788636285540954e-02,1.082374953962940145e-01,5.603036180631247865e-01,1.712047625682192736e-02,3.822456598281860352e-01,1.656186878681182861e-01,1.820000112056732178e-01,4.120031928607014726e-01,2.946985105942455108e-01,2.918037080113188297e-01,4.120031928607014726e-01,2.918037080113188297e-01,3.000000000000000000e+00
3.386318936850350736e-02,9.911351272474631935e-02,5.701205856665378935e-01,1.872421367782260010e-02,3.833249956369400024e-01,1.656186878681182861e-01,1.820000112056732178e-01,4.083923580984176183e-01,2.840635978865154732e-01,2.871842167534903179e-01,4.083923580984176183e-01,2.840635978865154732e-01,3.000000000000000000e+00
3.386711318971395712e-02,9.911303765079113037e-02,5.701200887096301573e-01,1.872357935959265141e-02,3.833249956369400024e-01,1.656186878681182861e-01,1.820000112056732178e-01,4.083923580984176183e-01,2.840635978865154732e-01,2.871842167534903179e-01,4.083923580984176183e-01,2.840635978865154732e-01,3.000000000000000000e+00
-7.525249367747716134e-02,5.806678534206921594e-02,5.119797145051604437e-01,9.035565256051942412e-03,1.014425009489059448e+00,7.937974929809570312e-01,6.699999868869781494e-01,1.313521957007656393e+00,1.061776780004073828e+00,1.227089783258261235e+00,1.313521957007656393e+00,1.061776780004073828e+00,4.000000000000000000e+00
-8.581846298165016207e-02,5.520900996608934380e-02,5.290429221461390163e-01,8.931537373401028657e-03,1.019428431987762451e+00,8.070550858974456787e-01,6.660000085830688477e-01,1.429210955805472860e+00,1.241198062117206735e+00,1.325179175685220478e+00,1.429210955805472860e+00,1.241198062117206735e+00,4.000000000000000000e+00
-8.185442289248795467e-02,6.748624794269043881e-02,5.832767784815443557e-01,1.018578456314068494e-02,1.023917704820632935e+00,8.109568655490875244e-01,6.699999868869781494e-01,1.308788672409621601e+00,1.028847014035611185e+00,1.291827282532619803e+00,1.308788672409621601e+00,1.028847014035611185e+00,4.000000000000000000e+00
-7.928562427647464772e-02,6.777740971058156261e-02,5.790177149578790150e-01,1.031350335820450416e-02,1.016672044992446899e+00,8.136084973812103271e-01,6.699999868869781494e-01,1.364695350186436063e+00,1.153633410064101916e+00,1.226748672728808387e+00,1.364695350186436063e+00,1.153633410064101916e+00,4.000000000000000000e+00
-8.474306158267626288e-02,7.234598222737692597e-02,6.201424959879131560e-01,1.118851636168095333e-02,1.020347207784652710e+00,8.135881423950195312e-01,6.690000593662261963e-01,1.417878364849801454e+00,1.189051331794573230e+00,1.367033913797382372e+00,1.417878364849801454e+00,1.189051331794573230e+00,4.000000000000000000e+00
-8.485232376607512728e-02,6.987693298812448772e-02,6.152290203682184710e-01,1.121966116274125680e-02,1.017663359642028809e+00,8.079213201999664307e-01,6.699999868869781494e-01,1.443986598793269405e+00,1.266673284056697657e+00,1.330860344950377749e+00,1.443986598793269405e+00,1.266673284056697657e+00,4.000000000000000000e+00
-9.083807589584526332e-02,7.150109948617250355e-02,6.491599517889430349e-01,1.137082746848113411e-02,1.021884977817535400e+00,8.162014782428741455e-01,6.710000336170196533e-01,1.380141271715222162e+00,1.156216302722417044e+00,1.296075755233225824e+00,1.380141271715222162e+00,1.156216302722417044e+00,4.000000000000000000e+00
-8.628671982123252426e-02,6.995682385425523730e-02,6.310673450903382387e-01,1.130590731997418823e-02,1.023422807455062866e+00,8.160518705844879150e-01,6.699999868869781494e-01,1.453592753382904945e+00,1.280902291483779099e+00,1.331004527261422155e+00,1.453592753382904945e+00,1.280902291483779099e+00,4.000000000000000000e+00
-8.981050843578257392e-02,6.019751678527915373e-02,5.292923095996353577e-01,9.059797978403968596e-03,1.015523344278335571e+00,7.691842317581176758e-01,6.220000684261322021e-01,1.319618829660724302e+00,1.037755756844754629e+00,1.287377437741330066e+00,1.319618829660724302e+00,1.037755756844754629e+00,4.000000000000000000e+00
-7.999944208827795833e-02,5.040859862772893024e-02,4.952709990903416681e-01,9.913218398178111693e-03,1.017539948225021362e+00,7.704611420631408691e-01,6.800000369548797607e-01,1.291941578021198467e+00,1.053504325166248590e+00,1.285406863606051830e+00,1.291941578021198467e+00,1.053504325166248590e+00,4.000000000000000000e+00
-8.782701409049388508e-02,6.468346803272982670e-02,5.979697319784388343e-01,1.081225372257535976e-02,1.026031345129013062e+00,7.728879749774932861e-01,6.789999902248382568e-01,1.391498932215953444e+00,1.162260914562835090e+00,1.235814415811588685e+00,1.391498932215953444e+00,1.162260914562835090e+00,4.000000000000000000e+00
-8.417797528890205716e-02,6.311222223702113443e-02,5.768596465837112497e-01,1.049088394235520028e-02,1.023346185684204102e+00,7.718640267848968506e-01,6.410000324249267578e-01,1.361342287885108249e+00,1.090107647179498152e+00,1.309712369996253178e+00,1.361342287885108249e+00,1.090107647179498152e+00,4.000000000000000000e+00
-8.893378968635717863e-02,6.903343045924362209e-02,6.144023788906751715e-01,1.088411792875475410e-02,1.023385763168334961e+00,7.750934958457946777e-01,6.370000243186950684e-01,1.289843144127531316e+00,1.040806272736667148e+00,1.275533774935631914e+00,1.289843144127531316e+00,1.040806272736667148e+00,4.000000000000000000e+00
-8.890496266127190239e-02,6.796072721176525666e-02,6.043901224747131318e-01,1.107544002664136856e-02,1.026977300643920898e+00,7.712429165840148926e-01,6.379999816417694092e-01,1.356783227669945413e+00,1.089094779528294143e+00,1.295376155078863611e+00,1.356783227669945413e+00,1.089094779528294143e+00,4.000000000000000000e+00
-9.069135339659549488e-02,6.709827344317766118e-02,6.460480497040084202e-01,1.105433175323942627e-02,1.025736421346664429e+00,7.782256901264190674e-01,6.780000030994415283e-01,1.460080131105204071e+00,1.257412628433745017e+00,1.358848907925917837e+00,1.460080131105204071e+00,1.257412628433745017e+00,4.000000000000000000e+00
-9.126410237186929897e-02,6.747712649534960694e-02,6.487290991101306581e-01,1.104944393726799666e-02,1.031575202941894531e+00,7.725041508674621582e-01,6.380000412464141846e-01,1.415451261553448248e+00,1.186978959382861687e+00,1.309118306331153114e+00,1.415451261553448248e+00,1.186978959382861687e+00,4.000000000000000000e+00
-7.608026293685621333e-02,5.412078629422015924e-02,4.859644267491176617e-01,9.875087857351949258e-03,1.026613742113113403e+00,7.825119495391845703e-01,6.720000207424163818e-01,1.335349070270386518e+00,1.104153423045671989e+00,1.120897850930617556e+00,1.335349070270386518e+00,1.104153423045671989e+00,4.000000000000000000e+00
-8.493520292596713761e-02,5.685411501273749529e-02,5.310076212678038754e-01,1.012271479389072193e-02,1.008556723594665527e+00,7.773716747760772705e-01,6.719999909400939941e-01,1.309388267262837857e+00,1.060662502924562212e+00,1.210459825629003561e+00,1.309388267262837857e+00,1.060662502924562212e+00,4.000000000000000000e+00
-8.267197175911826512e-02,5.521478735564245427e-02,5.713314191704965683e-01,1.126149704831777565e-02,1.023733168840408325e+00,7.869815230369567871e-01,6.740000247955322266e-01,1.416649205856283178e+00,1.227045490177828935e+00,1.174314673839500500e+00,1.416649205856283178e+00,1.174314673839500500e+00,4.000000000000000000e+00
-8.191517876674926646e-02,6.261010621447225810e-02,5.574247783492537467e-01,1.105481353906704461e-02,1.022889077663421631e+00,7.797359228134155273e-01,6.720000207424163818e-01,1.242182418858876591e+00,1.020540999711009977e+00,1.225343770319578418e+00,1.242182418858876591e+00,1.020540999711009977e+00,4.000000000000000000e+00
-8.809134965130946404e-02,6.512720005892633224e-02,6.105275249675623517e-01,1.189875430118315230e-02,1.023385614156723022e+00,7.867744266986846924e-01,6.770000159740447998e-01,1.421868464311215829e+00,1.231995254737540790e+00,1.226299692163491883e+00,1.421868464311215829e+00,1.226299692163491883e+00,4.000000000000000000e+00
-8.451213067982159266e-02,6.356375530700474064e-02,6.059306518794750351e-01,1.142421999017254053e-02,1.025419980287551880e+00,7.821761071681976318e-01,6.770000159740447998e-01,1.423009172097485564e+00,1.215690132692851755e+00,1.300374156821249461e+00,1.423009172097485564e+00,1.215690132692851755e+00,4.000000000000000000e+00
-8.980439062421397001e-02,6.345116539688527846e-02,6.291816417602107414e-01,1.136748229447124246e-02,1.022307246923446655e+00,7.848648130893707275e-01,6.740000247955322266e-01,1.438299234512495639e+00,1.255854040976917663e+00,1.251357033328760471e+00,1.438299234512495639e+00,1.251357033328760471e+00,4.000000000000000000e+00
-8.579841163982709906e-02,6.587366725460806760e-02,6.438125758791846120e-01,1.129664910577662593e-02,1.026498407125473022e+00,7.890218198299407959e-01,6.780000627040863037e-01,1.398575549989483857e+00,1.172901622469423533e+00,1.309478765373875753e+00,1.398575549989483857e+00,1.172901622469423533e+00,4.000000000000000000e+00
-7.966698585930216681e-02,5.238671678932179526e-02,5.091095955545984486e-01,1.054901959797376228e-02,1.019014477729797363e+00,7.717514932155609131e-01,6.660000383853912354e-01,1.549171063243159230e+00,1.453843013569762643e+00,1.237960833627646418e+00,1.549171063243159230e+00,1.237960833627646418e+00,4.000000000000000000e+00
-8.141141911807463216e-02,5.876078512167597079e-02,4.930887863990066067e-01,9.726876651365214121e-03,1.016935408115386963e+00,7.756594717502593994e-01,6.589999794960021973e-01,1.523787061624508388e+00,1.390878887304386913e+00,1.259525531106978180e+00,1.523787061624508388e+00,1.259525531106978180e+00,4.000000000000000000e+00
-8.319596567448438174e-02,6.602421201126787431e-02,5.826581035194872138e-01,1.161953701339992970e-02,1.021358072757720947e+00,7.746847867965698242e-01,6.650000214576721191e-01,1.445156243251312311e+00,1.266176268101256497e+00,1.257886980429585577e+00,1.445156243251312311e+00,1.257886980429585577e+00,4.000000000000000000e+00
-7.211738733120499900e-02,6.214413654982390428e-02,5.542687234929151163e-01,1.185874055889660390e-02,1.019560903310775757e+00,7.742470502853393555e-01,6.649999916553497314e-01,1.325500499035753510e+00,1.054088382314480210e+00,1.240687439116496149e+00,1.325500499035753510e+00,1.054088382314480210e+00,4.000000000000000000e+00
-8.112379977579251000e-02,6.264847077089641392e-02,5.847105662180672736e-01,1.196941869273135048e-02,1.020204871892929077e+00,7.748805284500122070e-01,6.480000615119934082e-01,1.341167969937782312e+00,1.095740515232794809e+00,1.221728406897241825e+00,1.341167969937782312e+00,1.095740515232794809e+00,4.000000000000000000e+00
-8.621355988538544068e-02,6.394210787540693941e-02,5.848291357949366720e-01,1.213432002064837069e-02,1.028726249933242798e+00,7.850502431392669678e-01,6.660000383853912354e-01,1.415393127278462782e+00,1.212579135106259587e+00,1.268841054458113460e+00,1.415393127278462782e+00,1.212579135106259587e+00,4.000000000000000000e+00
-8.909785572970280176e-02,6.415822307494582766e-02,6.283648125830773035e-01,1.188845500936760828e-02,1.027152925729751587e+00,7.838222980499267578e-01,6.670000851154327393e-01,1.563526009057085497e+00,1.450038984680016796e+00,1.263831746993656413e+00,1.563526009057085497e+00,1.263831746993656413e+00,4.000000000000000000e+00
-8.626039735566451427e-02,6.279267908669985965e-02,6.284078230149171551e-01,1.189525111241870881e-02,1.023534715175628662e+00,7.796319127082824707e-01,6.680000126361846924e-01,1.307564392460285996e+00,1.028048449626659311e+00,1.252608254427379997e+00,1.307564392460285996e+00,1.028048449626659311e+00,4.000000000000000000e+00
-6.556751884899129912e-02,5.857223171593549382e-02,5.021473535330054361e-01,1.001287753494584098e-02,1.022516191005706787e+00,7.790653407573699951e-01,6.960000693798065186e-01,1.389181115879298600e+00,1.157468620445910590e+00,1.312805832054393607e+00,1.389181115879298600e+00,1.157468620445910590e+00,4.000000000000000000e+00
-5.899927995044431522e-02,5.669789281316072599e-02,4.959002027609880070e-01,9.928322798835327589e-03,1.024361044168472290e+00,7.793027460575103760e-01,6.920000314712524414e-01,1.206704089012404779e+00,9.756888117985736963e-01,1.174021443328133074e+00,1.206704089012404779e+00,9.756888117985736963e-01,4.000000000000000000e+00
-6.855638179770411067e-02,5.977215348702859254e-02,5.516222332837034115e-01,1.139817268551124654e-02,1.019096642732620239e+00,7.899319231510162354e-01,7.010000050067901611e-01,1.313894339421328272e+00,1.056248869277235158e+00,1.168395088772148371e+00,1.313894339421328272e+00,1.056248869277235158e+00,4.000000000000000000e+00
-7.098934464707870595e-02,6.374520342227034397e-02,5.642406123590322231e-01,1.126989542346071640e-02,1.020806610584259033e+00,7.840624153614044189e-01,7.000000774860382080e-01,1.281622196226593235e+00,1.005326386488145651e+00,1.251009949862745607e+00,1.281622196226593235e+00,1.005326386488145651e+00,4.000000000000000000e+00
-7.585034943875405833e-02,6.418577303796949018e-02,5.840526337900167064e-01,1.156156333315313221e-02,1.024041771888732910e+00,7.925835549831390381e-01,6.990000307559967041e-01,1.413844650544218151e+00,1.204355670206627149e+00,1.290381918330609778e+00,1.413844650544218151e+00,1.204355670206627149e+00,4.000000000000000000e+00
-7.286123985842797579e-02,6.353130565128282947e-02,5.940709482404991082e-01,1.178161905594553652e-02,1.024308353662490845e+00,7.925835549831390381e-01,6.980000436305999756e-01,1.497872787922378546e+00,1.356143437342544722e+00,1.272684237809727836e+00,1.497872787922378546e+00,1.272684237809727836e+00,4.000000000000000000e+00
-7.311655748152423584e-02,6.559695714582687576e-02,6.216595375633091614e-01,1.182223997996789677e-02,1.022463589906692505e+00,7.917649447917938232e-01,7.000000774860382080e-01,1.375427672662479228e+00,1.159426755530926112e+00,1.246317960640871192e+00,1.375427672662479228e+00,1.159426755530926112e+00,4.000000000000000000e+00
-7.714992553871398429e-02,6.616676701241781811e-02,6.215010391080091345e-01,1.181231472175562659e-02,1.026198625564575195e+00,7.918626070022583008e-01,6.999999880790710449e-01,1.341382279009126099e+00,1.086071989384056691e+00,1.264392861859681805e+00,1.341382279009126099e+00,1.086071989384056691e+00,4.000000000000000000e+00
-6.917973706088194341e-02,5.351239069699689765e-02,4.884043084835512638e-01,9.561293975710887308e-03,1.019979864358901978e+00,8.215457201004028320e-01,6.219999790191650391e-01,1.492088158179838420e+00,1.364267056893557317e+00,1.293528947388486117e+00,1.492088158179838420e+00,1.293528947388486117e+00,4.000000000000000000e+00
-7.340152167177396714e-02,5.382052722719535276e-02,5.125395220036303989e-01,9.339939222615181724e-03,1.021984279155731201e+00,8.218186199665069580e-01,6.210000216960906982e-01,1.508856841172741214e+00,1.381476661467118117e+00,1.308006323689134831e+00,1.508856841172741214e+00,1.308006323689134831e+00,4.000000000000000000e+00
-7.839147398075428652e-02,5.650735947948329341e-02,5.415171069984890950e-01,1.121248203702875090e-02,1.016570210456848145e+00,8.257248699665069580e-01,6.219999790191650391e-01,1.288013994010892560e+00,1.050099616713960238e+00,1.291357703354309994e+00,1.291357703354309994e+00,1.050099616713960238e+00,4.000000000000000000e+00
-8.233876910878544508e-02,6.449125066895401714e-02,5.825495129048895437e-01,1.121923088340988361e-02,1.017557263374328613e+00,8.221766948699951172e-01,6.280000805854797363e-01,1.279827184614702240e+00,1.023816965516531452e+00,1.263818562679368984e+00,1.279827184614702240e+00,1.023816965516531452e+00,4.000000000000000000e+00
-8.494085402440938737e-02,5.976422188274208014e-02,6.053834517871911070e-01,1.167451557562844411e-02,1.020152777433395386e+00,8.268451094627380371e-01,6.260000169277191162e-01,1.328035402354305727e+00,1.045744861710164342e+00,1.322863499773463403e+00,1.328035402354305727e+00,1.045744861710164342e+00,4.000000000000000000e+00
-8.433932669890083222e-02,6.155088146116291514e-02,5.984100049903070540e-01,1.146249641717456656e-02,1.023335307836532593e+00,8.240943849086761475e-01,6.279999911785125732e-01,1.466568421640534581e+00,1.273894441379917364e+00,1.401803034333630738e+00,1.466568421640534581e+00,1.273894441379917364e+00,4.000000000000000000e+00
-8.675761662529171692e-02,6.328974230357665987e-02,6.372065802268005452e-01,1.129702857028371844e-02,1.023522049188613892e+00,8.267493546009063721e-01,6.279999911785125732e-01,1.486462337776289555e+00,1.317542861294645817e+00,1.377413667811649534e+00,1.486462337776289555e+00,1.317542861294645817e+00,4.000000000000000000e+00
-8.555349478226222104e-02,6.194477283978880311e-02,6.225751720679141288e-01,1.126711419342438583e-02,1.021259993314743042e+00,8.275679349899291992e-01,6.239999830722808838e-01,1.467617730526655340e+00,1.291978080481104296e+00,1.358563029448385251e+00,1.467617730526655340e+00,1.291978080481104296e+00,4.000000000000000000e+00
-5.771632021705570131e-02,5.861421851325974292e-02,4.811443650054070265e-01,1.066679946635074039e-02,1.021197348833084106e+00,7.766215503215789795e-01,6.790000200271606445e-01,1.523463912538950416e+00,1.381703394296477816e+00,1.367612604793091657e+00,1.523463912538950416e+00,1.367612604793091657e+00,4.000000000000000000e+00
-7.482607287547637931e-02,6.422442871517188012e-02,5.291833520965668614e-01,1.047828122044923947e-02,1.017031341791152954e+00,7.729558646678924561e-01,6.750000715255737305e-01,1.318690582138061673e+00,1.049500727988960325e+00,1.256754780450077158e+00,1.318690582138061673e+00,1.049500727988960325e+00,4.000000000000000000e+00
-7.064466265919709664e-02,7.017729826990753983e-02,5.682563470326040811e-01,1.187427073516865959e-02,1.019174724817276001e+00,7.837273478507995605e-01,6.800000667572021484e-01,1.412906512489052968e+00,1.211502935171338446e+00,1.278810787877697752e+00,1.412906512489052968e+00,1.211502935171338446e+00,4.000000000000000000e+00
-7.504224122476389758e-02,6.516319521429567163e-02,5.795492023454326125e-01,1.129312692912811875e-02,1.023769110441207886e+00,7.842759788036346436e-01,6.740000247955322266e-01,1.385239714953298895e+00,1.162703774635174936e+00,1.268021834627556910e+00,1.385239714953298895e+00,1.162703774635174936e+00,4.000000000000000000e+00
-7.511443833211500776e-02,6.856728787009866433e-02,5.891214572003713457e-01,1.187248379018339059e-02,1.021717697381973267e+00,7.729125320911407471e-01,6.800000667572021484e-01,1.338084340608615141e+00,1.080749591010463639e+00,1.300104157279946993e+00,1.338084340608615141e+00,1.080749591010463639e+00,4.000000000000000000e+00
-7.638588095843566739e-02,7.110764393690789664e-02,5.960772236051137263e-01,1.188477052792567649e-02,1.024440824985504150e+00,7.844667136669158936e-01,6.779999732971191406e-01,1.470181227191089235e+00,1.281327673930124922e+00,1.383443644028874431e+00,1.470181227191089235e+00,1.281327673930124922e+00,4.000000000000000000e+00
-7.526183463536047225e-02,6.575472905780724298e-02,6.040294727858585011e-01,1.182858732245615531e-02,1.024361044168472290e+00,7.848755717277526855e-01,6.790000200271606445e-01,1.430624202100319931e+00,1.212880487322368861e+00,1.346592002112170006e+00,1.430624202100319931e+00,1.212880487322368861e+00,4.000000000000000000e+00
-8.013472848463844278e-02,6.999775895449386609e-02,6.319639761133883926e-01,1.205045516318080032e-02,1.024361044168472290e+00,7.865132391452789307e-01,6.800000667572021484e-01,1.396323961851653417e+00,1.146330974487627774e+00,1.357127297006792022e+00,1.396323961851653417e+00,1.146330974487627774e+00,4.000000000000000000e+00
-5.946037446088302952e-02,6.549819793150343794e-02,4.985814109002746353e-01,1.051924163917562598e-02,1.010218113660812378e+00,7.812398076057434082e-01,6.709999740123748779e-01,1.295440543822392598e+00,1.024780157600968300e+00,1.287411543215115417e+00,1.295440543822392598e+00,1.024780157600968300e+00,4.000000000000000000e+00
-7.485751987597975832e-02,6.819569786144639989e-02,5.218270012766964561e-01,1.022096383660624566e-02,1.009412765502929688e+00,7.844028472900390625e-01,6.719999909400939941e-01,1.308398472831969084e+00,1.136154523844751463e+00,1.360963602176562315e+00,1.360963602176562315e+00,1.136154523844751463e+00,4.000000000000000000e+00
-7.226337993948848959e-02,6.622044943175650622e-02,5.818377654119784026e-01,1.133283140590058032e-02,1.022424161434173584e+00,7.834931015968322754e-01,6.680000126361846924e-01,1.272764505608887431e+00,1.200804790424670587e+00,1.369214296720688173e+00,1.369214296720688173e+00,1.200804790424670587e+00,4.000000000000000000e+00
-6.997135745293726894e-02,6.590673717744971460e-02,5.675382789008226458e-01,1.112036323893912659e-02,1.021159172058105469e+00,7.847597599029541016e-01,6.720000207424163818e-01,1.375056320507882512e+00,1.153116991010491921e+00,1.331740149376982263e+00,1.375056320507882512e+00,1.153116991010491921e+00,4.000000000000000000e+00
-7.802372399255647073e-02,6.919317021215200258e-02,6.227249788802970976e-01,1.159722325506437612e-02,1.022424161434173584e+00,7.883138060569763184e-01,6.719999909400939941e-01,1.362841473320502317e+00,1.132948806319289403e+00,1.334089783309307276e+00,1.362841473320502317e+00,1.132948806319289403e+00,4.000000000000000000e+00
-7.055804663775265551e-02,7.016372956848940246e-02,6.020034216284848583e-01,1.168720527069559700e-02,1.019428431987762451e+00,7.834449708461761475e-01,6.740000247955322266e-01,1.417272809329363614e+00,1.233878466249536121e+00,1.298279989024607506e+00,1.417272809329363614e+00,1.233878466249536121e+00,4.000000000000000000e+00
-7.631763252059969860e-02,6.415270804957283468e-02,6.404740017653705042e-01,1.153524329072477990e-02,1.021884977817535400e+00,7.855783700942993164e-01,6.719999909400939941e-01,1.310528439170708825e+00,1.050356627606657378e+00,1.318109152329897782e+00,1.318109152329897782e+00,1.050356627606657378e+00,4.000000000000000000e+00
-7.928430879561725042e-02,6.539615914555702014e-02,6.313497039056410465e-01,1.125072845798706124e-02,1.021425575017929077e+00,7.847767472267150879e-01,6.730000376701354980e-01,1.348860987661445243e+00,1.093479915400344060e+00,1.345441792155331218e+00,1.348860987661445243e+00,1.093479915400344060e+00,4.000000000000000000e+00
-7.714534715311276158e-02,4.602583225869016914e-02,4.830070563838724240e-01,1.149158514610373362e-02,1.018387824296951294e+00,7.727696299552917480e-01,6.739999949932098389e-01,1.255284132825990495e+00,1.027675028213432817e+00,1.247128630629418700e+00,1.255284132825990495e+00,1.027675028213432817e+00,4.000000000000000000e+00
-8.473707451031131654e-02,5.493710582869076875e-02,5.033912356351563089e-01,1.119331498156790096e-02,1.017489045858383179e+00,7.788338363170623779e-01,6.699999868869781494e-01,1.252164986963343551e+00,1.135499033960633231e+00,1.275533779477186380e+00,1.275533779477186380e+00,1.135499033960633231e+00,4.000000000000000000e+00
-8.433927743849778391e-02,6.659215618721207874e-02,5.767129404932831438e-01,1.230909835697582139e-02,1.020661562681198120e+00,7.829409539699554443e-01,6.739999949932098389e-01,1.275552996982253662e+00,1.026908649248298611e+00,1.273630376164316402e+00,1.275552996982253662e+00,1.026908649248298611e+00,4.000000000000000000e+00
-7.628665156807994119e-02,5.880935326607883429e-02,5.370152567049534253e-01,1.254664132783047878e-02,1.020690172910690308e+00,7.799990773200988770e-01,6.769999861717224121e-01,1.395087338554269918e+00,1.161172680625076392e+00,1.358270562081084432e+00,1.395087338554269918e+00,1.161172680625076392e+00,4.000000000000000000e+00
-7.632855977365027300e-02,6.200900912755019645e-02,5.781350057913571261e-01,1.216434706261408129e-02,1.022392779588699341e+00,7.785229086875915527e-01,6.770000159740447998e-01,1.307267129779171144e+00,1.020708157970219521e+00,1.294503914995628557e+00,1.307267129779171144e+00,1.020708157970219521e+00,4.000000000000000000e+00
-8.478421910652254867e-02,6.585787185804772847e-02,6.061971017081438928e-01,1.220322192515937293e-02,1.024900227785110474e+00,7.834282815456390381e-01,6.759999692440032959e-01,1.417401730192753062e+00,1.202851164581024035e+00,1.227038421024526205e+00,1.417401730192753062e+00,1.202851164581024035e+00,4.000000000000000000e+00
-8.322121772578899845e-02,6.322393727020651777e-02,6.300380170402737345e-01,1.200713769850447234e-02,1.019174724817276001e+00,7.834950089454650879e-01,6.750000119209289551e-01,1.288780066087217957e+00,1.017990642306665805e+00,1.283664009147032381e+00,1.288780066087217957e+00,1.017990642306665805e+00,4.000000000000000000e+00
-8.463754456100204548e-02,6.414223251070291787e-02,6.281310618625156605e-01,1.220893965593754064e-02,1.024900227785110474e+00,7.856110036373138428e-01,6.769999861717224121e-01,1.323095950976233448e+00,1.042209087568765513e+00,1.284473476959379301e+00,1.323095950976233448e+00,1.042209087568765513e+00,4.000000000000000000e+00
-7.872193190721246681e-02,6.532001242566386201e-02,5.310712858716842844e-01,8.986428885630047894e-03,1.016544640064239502e+00,8.237708806991577148e-01,6.689999699592590332e-01,1.294481868600091623e+00,1.049906621966446796e+00,1.304144285319518870e+00,1.304144285319518870e+00,1.049906621966446796e+00,4.000000000000000000e+00
-6.121605434104208238e-02,6.204602553444161367e-02,5.028360208314934798e-01,8.884229523839059367e-03,1.021534174680709839e+00,8.190239667892456055e-01,6.650000512599945068e-01,1.419548375011443042e+00,1.224800948142160451e+00,1.327440804097400839e+00,1.419548375011443042e+00,1.224800948142160451e+00,4.000000000000000000e+00
-7.685192918859688749e-02,6.533060175988042451e-02,5.636112484675228629e-01,1.056119512397532892e-02,1.023151844739913940e+00,8.269577622413635254e-01,6.700000166893005371e-01,1.479981170155457937e+00,1.294783851612494541e+00,1.415496796796332113e+00,1.479981170155457937e+00,1.294783851612494541e+00,4.000000000000000000e+00
-7.614975711184764073e-02,6.570095215530949440e-02,5.663636373739889818e-01,1.056766825070755422e-02,1.017539948225021362e+00,8.209192156791687012e-01,6.679999828338623047e-01,1.321146043500180278e+00,1.163071283033940917e+00,1.386066774310196870e+00,1.386066774310196870e+00,1.163071283033940917e+00,4.000000000000000000e+00
-8.110585074364340397e-02,6.930244063121097919e-02,5.883251109205832607e-01,1.095170912371661899e-02,1.021125823259353638e+00,8.189927935600280762e-01,6.689999699592590332e-01,1.537710121912695183e+00,1.378921059572758567e+00,1.391032132501191398e+00,1.537710121912695183e+00,1.378921059572758567e+00,4.000000000000000000e+00
